slug,move_slug,name_en,category,name_ja,confidence,needs_review,ai_generated,method
ridley,space-pirate-rush-manual-ledge-air-release,"Space Pirate Rush, Manual/Ledge/Air Release",special,NB (リドリーブレス)（最大溜め）,medium,true,false,order
ridley,up-b-wing-blitz,Up B (Wing Blitz),special,上B (リドリーチャージ),high,false,false,canonical
ridley,down-b-skewer,Down B (Skewer),special,下B (デススタッブ),high,false,false,canonical
ridley,grab,Grab,grab,つかみ,high,false,false,rule
ridley,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
ridley,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
ridley,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
ridley,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
ridley,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
ridley,up-throw,Up Throw,throw,上投げ,high,false,false,rule
ridley,down-throw,Down Throw,throw,下投げ,high,false,false,rule
ridley,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
ridley,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
ridley,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
ridley,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
ridley,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
ridley,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
ridley,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
ridley,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
ridley,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
simon,jab-1,Jab 1,jab,弱1,high,false,false,rule
simon,jab-2,Jab 2,jab,弱2,high,false,false,rule
simon,rapid-jab,Rapid Jab,jab,百裂攻撃,high,false,false,rule
simon,rapid-jab-finisher,Rapid Jab Finisher,jab,百裂フィニッシュ,high,false,false,rule
simon,whip-dangle,Whip Dangle,tilt,,low,true,false,unmatched
simon,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
simon,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
simon,down-tilt-1,Down Tilt 1,tilt,下強1,high,false,false,rule
simon,down-tilt-2,Down Tilt 2,tilt,下強2,high,false,false,rule
simon,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
simon,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
simon,up-smash,Up Smash,smash,上スマ,high,false,false,rule
simon,down-smash,Down Smash,smash,下スマ,high,false,false,rule
simon,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
simon,forward-air,Forward Air,aerial,空前,high,false,false,rule
simon,back-air,Back Air,aerial,空後,high,false,false,rule
simon,up-air,Up Air,aerial,空上,high,false,false,rule
simon,down-air,Down Air,aerial,空下,high,false,false,rule
simon,neutral-b-axe,Neutral B (Axe),special,NB (斧),high,false,false,canonical
simon,side-b-cross,Side B (Cross),special,横B (クロス),high,false,false,canonical
simon,up-b-uppercut,Up B (Uppercut),special,上B (アッパー),high,false,false,canonical
simon,down-b-holy-water,Down B (Holy Water),special,下B (聖水),high,false,false,canonical
simon,holy-water-explosion,Holy Water Explosion,special,NB (斧)（地上・空中）,medium,true,false,order
simon,grab,Grab,grab,つかみ,high,false,false,rule
simon,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
simon,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
simon,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
simon,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
simon,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
simon,up-throw,Up Throw,throw,上投げ,high,false,false,rule
simon,down-throw,Down Throw,throw,下投げ,high,false,false,rule
simon,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
simon,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
simon,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
simon,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
simon,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
simon,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
simon,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
simon,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
simon,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
richter,jab-1,Jab 1,jab,弱1,high,false,false,rule
richter,jab-2,Jab 2,jab,弱2,high,false,false,rule
richter,rapid-jab,Rapid Jab,jab,百裂攻撃,high,false,false,rule
richter,rapid-jab-finisher,Rapid Jab Finisher,jab,百裂フィニッシュ,high,false,false,rule
richter,whip-dangle,Whip Dangle,tilt,,low,true,false,unmatched
richter,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
richter,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
richter,down-tilt-1,Down Tilt 1,tilt,下強1,high,false,false,rule
richter,down-tilt-2,Down Tilt 2,tilt,下強2,high,false,false,rule
richter,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
richter,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
richter,up-smash,Up Smash,smash,上スマ,high,false,false,rule
richter,down-smash,Down Smash,smash,下スマ,high,false,false,rule
richter,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
richter,forward-air,Forward Air,aerial,空前,high,false,false,rule
richter,back-air,Back Air,aerial,空後,high,false,false,rule
richter,up-air,Up Air,aerial,空上,high,false,false,rule
richter,down-air,Down Air,aerial,空下,high,false,false,rule
richter,neutral-b-axe,Neutral B (Axe),special,NB (斧),high,true,false,derived_canonical
richter,side-b-cross,Side B (Cross),special,横B (クロス),high,true,false,derived_canonical
richter,up-b-uppercut,Up B (Uppercut),special,上B (アッパー),high,true,false,derived_canonical
richter,down-b-holy-water,Down B (Holy Water),special,下B (聖水),high,true,false,derived_canonical
richter,holy-water-explosion,Holy Water Explosion,special,NB (斧)（地上・空中）,medium,true,false,order
richter,grab,Grab,grab,つかみ,high,false,false,rule
richter,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
richter,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
richter,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
richter,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
richter,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
richter,up-throw,Up Throw,throw,上投げ,high,false,false,rule
richter,down-throw,Down Throw,throw,下投げ,high,false,false,rule
richter,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
richter,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
richter,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
richter,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
richter,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
richter,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
richter,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
richter,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
richter,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
king_k_rool,jab-1,Jab 1,jab,弱1,high,false,false,rule
king_k_rool,jab-2,Jab 2,jab,弱2,high,false,false,rule
king_k_rool,jab-3,Jab 3,jab,弱3,high,false,false,rule
king_k_rool,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
king_k_rool,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
king_k_rool,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
king_k_rool,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
king_k_rool,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
king_k_rool,up-smash,Up Smash,smash,上スマ,high,false,false,rule
king_k_rool,down-smash,Down Smash,smash,下スマ,high,false,false,rule
king_k_rool,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
king_k_rool,forward-air,Forward Air,aerial,空前,high,false,false,rule
king_k_rool,back-air,Back Air,aerial,空後,high,false,false,rule
king_k_rool,up-air,Up Air,aerial,空上,high,false,false,rule
king_k_rool,down-air,Down Air,aerial,空下,high,false,false,rule
king_k_rool,neutral-b-blunderbuss-kannonball,Neutral B (Blunderbuss Kannonball),special,NB (パイレーツキャノン),high,false,false,canonical
king_k_rool,blunderbuss-vacuum,"Blunderbuss, Vacuum",special,"NB (パイレーツキャノン)（派生なし, 弾）",medium,true,false,order
king_k_rool,blunderbuss-second-shot,"Blunderbuss, Second Shot",special,"NB (パイレーツキャノン)（吸い込み, 風）",medium,true,false,order
king_k_rool,side-b-crownerang,Side B (Crownerang),special,横B (クラウンスロー),high,false,false,canonical
king_k_rool,up-b-propellerpack,Up B (Propellerpack),special,上B (フライングバックパック),high,false,false,canonical
king_k_rool,down-b-gut-check,Down B (Gut Check),special,下B (ボディカウンター),high,false,false,canonical
king_k_rool,gut-check-counterattack,"Gut Check, Counterattack",special,NB (パイレーツキャノン)（吸い込み）,medium,true,false,order
king_k_rool,grab,Grab,grab,つかみ,high,false,false,rule
king_k_rool,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
king_k_rool,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
king_k_rool,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
king_k_rool,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
king_k_rool,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
king_k_rool,up-throw,Up Throw,throw,上投げ,high,false,false,rule
king_k_rool,down-throw,Down Throw,throw,下投げ,high,false,false,rule
king_k_rool,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
king_k_rool,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
king_k_rool,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
king_k_rool,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
king_k_rool,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
king_k_rool,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
king_k_rool,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
king_k_rool,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
king_k_rool,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
isabelle,jab,Jab,jab,弱攻撃,high,false,false,rule
isabelle,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
isabelle,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
isabelle,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
isabelle,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
isabelle,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
isabelle,up-smash,Up Smash,smash,上スマ,high,false,false,rule
isabelle,down-smash,Down Smash,smash,下スマ,high,false,false,rule
isabelle,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
isabelle,forward-air,Forward Air,aerial,空前,high,false,false,rule
isabelle,back-air,Back Air,aerial,空後,high,false,false,rule
isabelle,up-air,Up Air,aerial,空上,high,false,false,rule
isabelle,down-air,Down Air,aerial,空下,high,false,false,rule
isabelle,neutral-b-pocket,Neutral B (Pocket),special,NB (しまう / とり出す),high,false,false,canonical
isabelle,pocket-throw,"Pocket, Throw",special,"NB (しまう / とり出す)（しまう, 失敗）",medium,true,false,order
isabelle,side-b-fishing-rod,Side B (Fishing Rod),special,横B (つりざお),high,false,false,canonical
isabelle,fishing-rod-reel-in,"Fishing Rod, Reel In",special,"NB (しまう / とり出す)（しまう, 成功）",medium,true,false,order
isabelle,fishing-rod-throw-forward,"Fishing Rod, Throw Forward",special,"NB (しまう / とり出す)（しまう, 
アイテム所持中）",medium,true,false,order
isabelle,fishing-rod-throw-back,"Fishing Rod, Throw Back",special,NB (しまう / とり出す)（とり出す）,medium,true,false,order
isabelle,fishing-rod-throw-up,"Fishing Rod, Throw Up",special,NB (しまう / とり出す)（投げる）,medium,true,false,order
isabelle,fishing-rod-throw-down,"Fishing Rod, Throw Down",special,NB (しまう / とり出す)（投げる2）,medium,true,false,order
isabelle,up-b-balloon-trip,Up B (Balloon Trip),special,上B (バルーントリップ),high,false,false,canonical
isabelle,down-b-lloid-trap,Down B (Lloid Trap),special,下B (しかけハニワくん),high,false,false,canonical
isabelle,grab,Grab,grab,つかみ,high,false,false,rule
isabelle,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
isabelle,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
isabelle,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
isabelle,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
isabelle,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
isabelle,up-throw,Up Throw,throw,上投げ,high,false,false,rule
isabelle,down-throw,Down Throw,throw,下投げ,high,false,false,rule
isabelle,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
isabelle,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
isabelle,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
isabelle,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
isabelle,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
isabelle,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
isabelle,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
isabelle,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
isabelle,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
incineroar,jab-1,Jab 1,jab,弱1,high,false,false,rule
incineroar,jab-2,Jab 2,jab,弱2,high,false,false,rule
incineroar,jab-3,Jab 3,jab,弱3,high,false,false,rule
incineroar,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
incineroar,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
incineroar,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
incineroar,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
incineroar,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
incineroar,up-smash,Up Smash,smash,上スマ,high,false,false,rule
incineroar,down-smash,Down Smash,smash,下スマ,high,false,false,rule
incineroar,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
incineroar,forward-air,Forward Air,aerial,空前,high,false,false,rule
incineroar,back-air,Back Air,aerial,空後,high,false,false,rule
incineroar,up-air,Up Air,aerial,空上,high,false,false,rule
incineroar,down-air,Down Air,aerial,空下,high,false,false,rule
incineroar,neutral-b-darkest-lariat,Neutral B (Darkest Lariat),special,NB (DDラリアット),high,false,false,canonical
incineroar,side-b-alolan-whip-grab,"Side B (Alolan Whip, Grab)",special,横B (ロープスイング),high,false,false,canonical
incineroar,alolan-whip-lariat-attack,"Alolan Whip, Lariat Attack",special,"NB (DDラリアット)（Hit 1, 地上）",medium,true,false,order
incineroar,alolan-whip-back-body-drop,"Alolan Whip, Back Body Drop",special,"NB (DDラリアット)（Hit 1, 空中）",medium,true,false,order
incineroar,alolan-whip-chest-bounce-failure,"Alolan Whip, Chest Bounce (Failure)",special,NB (DDラリアット)（Hit 2）,medium,true,false,order
incineroar,up-b-cross-chop,Up B (Cross Chop),special,上B (クロスチョップ),high,false,false,canonical
incineroar,down-b-revenge,Down B (Revenge),special,下B (リベンジ),high,false,false,canonical
incineroar,revenge-counter-attack,"Revenge, Counter Attack",special,NB (DDラリアット)（Hit 3）,medium,true,false,order
incineroar,grab,Grab,grab,つかみ,high,false,false,rule
incineroar,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
incineroar,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
incineroar,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
incineroar,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
incineroar,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
incineroar,up-throw,Up Throw,throw,上投げ,high,false,false,rule
incineroar,down-throw,Down Throw,throw,下投げ,high,false,false,rule
incineroar,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
incineroar,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
incineroar,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
incineroar,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
incineroar,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
incineroar,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
incineroar,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
incineroar,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
incineroar,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
piranha_plant,jab-1,Jab 1,jab,弱1,high,false,false,rule
piranha_plant,jab-2,Jab 2,jab,弱2,high,false,false,rule
piranha_plant,jab-3,Jab 3,jab,弱3,high,false,false,rule
piranha_plant,rapid-jab,Rapid Jab,jab,百裂攻撃,high,false,false,rule
piranha_plant,rapid-jab-finisher,Rapid Jab Finisher,jab,百裂フィニッシュ,high,false,false,rule
piranha_plant,forward-tilt-1,Forward Tilt 1,tilt,横強1,high,false,false,rule
piranha_plant,forward-tilt-2,Forward Tilt 2,tilt,横強2,high,false,false,rule
piranha_plant,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
piranha_plant,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
piranha_plant,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
piranha_plant,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
piranha_plant,up-smash,Up Smash,smash,上スマ,high,false,false,rule
piranha_plant,down-smash,Down Smash,smash,下スマ,high,false,false,rule
piranha_plant,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
piranha_plant,forward-air,Forward Air,aerial,空前,high,false,false,rule
piranha_plant,back-air,Back Air,aerial,空後,high,false,false,rule
piranha_plant,up-air,Up Air,aerial,空上,high,false,false,rule
piranha_plant,down-air,Down Air,aerial,空下,high,false,false,rule
piranha_plant,neutral-b-ptooie,Neutral B (Ptooie),special,NB (シューリンガン),high,false,false,canonical
piranha_plant,side-b-poison-breath,Side B (Poison Breath),special,横B (ポイズンブレス),high,false,false,canonical
piranha_plant,side-b-full-charge-poison-breath-full-charge,"Side B, Full Charge (Poison Breath, Full Charge)",special,NB (シューリンガン)（取り出し）,medium,true,false,order
piranha_plant,up-b-piranhacopter,Up B (Piranhacopter),special,上B (リーフローター),high,false,false,canonical
piranha_plant,down-b-long-stem-strike,Down B (Long Stem Strike),special,下B (ロングレンジパックン),high,false,false,canonical
piranha_plant,footstool-attack,Footstool Attack,special,NB (シューリンガン)（保持）,medium,true,false,order
piranha_plant,grab,Grab,grab,つかみ,high,false,false,rule
piranha_plant,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
piranha_plant,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
piranha_plant,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
piranha_plant,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
piranha_plant,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
piranha_plant,up-throw,Up Throw,throw,上投げ,high,false,false,rule
piranha_plant,down-throw,Down Throw,throw,下投げ,high,false,false,rule
piranha_plant,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
piranha_plant,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
piranha_plant,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
piranha_plant,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
piranha_plant,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
piranha_plant,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
piranha_plant,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
piranha_plant,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
piranha_plant,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
joker,jab-1,Jab 1,jab,弱1,high,false,false,rule
joker,jab-2,Jab 2,jab,弱2,high,false,false,rule
joker,jab-3,Jab 3,jab,弱3,high,false,false,rule
joker,forward-tilt,Forward Tilt,tilt,横強,high,false,false,rule
joker,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
joker,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
joker,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
joker,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
joker,up-smash,Up Smash,smash,上スマ,high,false,false,rule
joker,down-smash,Down Smash,smash,下スマ,high,false,false,rule
joker,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
joker,forward-air,Forward Air,aerial,空前,high,false,false,rule
joker,back-air,Back Air,aerial,空後,high,false,false,rule
joker,up-air,Up Air,aerial,空上,high,false,false,rule
joker,down-air,Down Air,aerial,空下,high,false,false,rule
joker,neutral-b-gun,Neutral B (Gun),special,NB (ガン / ガンスペシャル),high,false,false,canonical
joker,gun-dash-forward,"Gun, Dash Forward",special,ガン（通常射撃）,medium,true,false,order
joker,gun-dash-back,"Gun, Dash Back",special,ガン（前回避射撃）,medium,true,false,order
joker,gun-jump-from-ground-only,"Gun, Jump (From Ground Only)",special,ガン（後回避射撃）,medium,true,false,order
joker,gun-spiral-from-air-only,"Gun, Spiral (From Air Only)",special,"ガン（ジャンプ直下射撃
(地上ジャンプ)）",medium,true,false,order
joker,gun-shoot-below-from-air-only,"Gun, Shoot Below (From Air Only)",special,"ガン（乱れ撃ち
(空中上入力)）",medium,true,false,order
joker,neutral-b-arsene-gun-special-arsene,"Neutral B, Arsene (Gun Special, Arsene)",special,"ガン（空中直下射撃
(空中下入力)）",medium,true,false,order
joker,gun-special-dash-forward,"Gun Special, Dash Forward",special,"ガンスペシャル（通常射撃
(地上)）",medium,true,false,order
joker,gun-special-dash-back,"Gun Special, Dash Back",special,"ガンスペシャル（通常射撃
(空中)）",medium,true,false,order
joker,gun-special-jump-from-ground-only,"Gun Special, Jump (From Ground Only)",special,ガンスペシャル（前回避射撃）,medium,true,false,order
joker,gun-special-spiral-from-air-only,"Gun Special, Spiral (From Air Only)",special,ガンスペシャル（後回避射撃）,medium,true,false,order
joker,gun-special-shoot-below-from-air-only,"Gun Special, Shoot Below (From Air Only)",special,"ガンスペシャル（ジャンプ直下射撃
(地上ジャンプ)）",medium,true,false,order
joker,side-b-eiha,Side B (Eiha),special,横B (エイハ / エイガオン),high,false,false,canonical
joker,side-b-arsene-eigaon,"Side B, Arsene (Eigaon)",special,"ガンスペシャル（乱れ撃ち
(空中上入力)）",medium,true,false,order
joker,up-b-grappling-hook,Up B (Grappling Hook),special,上B (ワイヤーアクション / 反逆の翼),high,false,false,canonical
joker,air-grappling-attack,"Air, Grappling Attack",special,"ガンスペシャル（空中直下射撃
(空中下入力)）",medium,true,false,order
joker,up-b-arsene-wings-of-rebellion,"Up B, Arsene (Wings of Rebellion)",special,エイハ（弾）,medium,true,false,order
joker,down-b-rebel-s-guard,Down B (Rebel's Guard),special,下B (反逆ガード / テトラカーン / マカラカーン),high,false,false,canonical
joker,rebel-s-guard-counterattack,"Rebel's Guard, Counterattack",special,エイハ（炸裂）,medium,true,false,order
joker,down-b-arsene-tetrakarn-makarakarn,"Down B, Arsene (Tetrakarn/Makarakarn)",special,エイガオン（弾）,medium,true,false,order
joker,arsene-tetrakarn-counterattack,"Arsene, Tetrakarn Counterattack",special,"エイガオン（炸裂, 連）",medium,true,false,order
joker,arsene-makarakarn-reflect,"Arsene, Makarakarn Reflect",special,"エイガオン（炸裂, 〆）",medium,true,false,order
joker,grab,Grab,grab,つかみ,high,false,false,rule
joker,dash-grab,Dash Grab,grab,ダッシュつかみ,high,false,false,rule
joker,pivot-grab,Pivot Grab,grab,振り向きつかみ,high,false,false,rule
joker,pummel,Pummel,throw,つかみ攻撃,high,false,false,rule
joker,forward-throw,Forward Throw,throw,前投げ,high,false,false,rule
joker,backward-throw,Backward Throw,throw,後投げ,high,false,false,rule
joker,up-throw,Up Throw,throw,上投げ,high,false,false,rule
joker,down-throw,Down Throw,throw,下投げ,high,false,false,rule
joker,spot-dodge,Spot Dodge,dodge,その場回避,high,false,false,rule
joker,forward-roll,Forward Roll,dodge,前転回避,high,false,false,rule
joker,backward-roll,Backward Roll,dodge,後転回避,high,false,false,rule
joker,neutral-air-dodge,Neutral Air Dodge,dodge,空中回避（その場）,high,false,false,rule
joker,air-dodge-down,"Air Dodge, Down",dodge,空中回避（下）,high,false,false,rule
joker,air-dodge-diagonally-down,"Air Dodge, Diagonally Down",dodge,空中回避（斜め下）,high,false,false,rule
joker,air-dodge-left-right,"Air Dodge, Left/Right",dodge,空中回避（左右）,high,false,false,rule
joker,air-dodge-diagonally-up,"Air Dodge, Diagonally Up",dodge,空中回避（斜め上）,high,false,false,rule
joker,air-dodge-up,"Air Dodge, Up",dodge,空中回避（上）,high,false,false,rule
hero,jab-1,Jab 1,jab,弱1,high,false,false,rule
hero,jab-2,Jab 2,jab,弱2,high,false,false,rule
hero,jab-3,Jab 3,jab,弱3,high,false,false,rule
hero,forward-tilt-1,Forward Tilt 1,tilt,横強1,high,false,false,rule
hero,forward-tilt-2,Forward Tilt 2,tilt,横強2,high,false,false,rule
hero,up-tilt,Up Tilt,tilt,上強,high,false,false,rule
hero,down-tilt,Down Tilt,tilt,下強,high,false,false,rule
hero,dash-attack,Dash Attack,dash,ダッシュ攻撃,high,false,false,rule
hero,forward-smash,Forward Smash,smash,横スマ,high,false,false,rule
hero,up-smash,Up Smash,smash,上スマ,high,false,false,rule
hero,down-smash,Down Smash,smash,下スマ,high,false,false,rule
hero,neutral-air,Neutral Air,aerial,空N,high,false,false,rule
hero,forward-air,Forward Air,aerial,空前,high,false,false,rule
hero,back-air,Back Air,aerial,空後,high,false,false,rule
hero,up-air,Up Air,aerial,空上,high,false,false,rule
hero,down-air,Down Air,aerial,空下,high,false,false,rule
hero,neutral-b-frizz-frizzle-kafrizz,Neutral B (Frizz/Frizzle/Kafrizz),special,NB (メラ / メラミ / メラゾーマ),high,false,false,canonical
hero,side-b-zap-zapple-kazap,"Side B, (Zap/Zapple/Kazap)",special,横B (デイン / ライデイン / ギガデイン),high,false,false,canonical
hero,up-b-woosh-swoosh-kaswoosh,Up B (Woosh/Swoosh/Kaswoosh),special,上B (バギ / バギマ / バギクロス),high,false,false,canonical
hero,down-b-menu-select,Down B (Menu/Select),special,下B (コマンド選択・共通),high,false,false,canonical
hero,bang,Bang,special,メラ,medium,true,false,order
hero,kaboom,Kaboom,special,メラ（持続）,medium,true,false,order
